> -L"parana500"
-47.4360309289	-19.0628819944
-48.3093577351	-19.0143638385
-49.2473754159	-19.1275728689
-50.0883567849	-19.3701636485
-51.7864922416	-20.1626268615
-52.255501082	-20.2920086106
-52.6921644851	-20.4699085156
-53.2096914814	-20.5184266715
-53.7919093523	-20.8580537628
-54.2309269642	-21.256947601
-54.4151799085	-21.5971068827
-54.4435265153	-21.9126124905
-54.5021252508	-22.0444596455
-54.721870509	-22.2495552198
-54.7804692446	-22.4107017425
-54.8244182962	-22.7036954201
-54.7951189285	-22.8941413105
-54.7951189285	-23.1138865688
-54.8242228702	-23.310648811
-54.9600412652	-23.5240777174
-55.0376517766	-23.7666105656
-55.0764570323	-23.9606368441
-55.0056727376	-24.601085494
-54.880298341	-24.8439983874
-54.6844008463	-25.0634035814
-54.4336520532	-25.2044497775
-54.2220827589	-25.2828087754
-54.0653647632	-25.4003472722
-54.0254513902	-25.5858461182
-54.0803738757	-25.7849401283
-54.1490269826	-25.9359769635
-54.2726025751	-26.1213403521
-54.4236394103	-26.4165487119
-54.5060231386	-26.7598142465
-54.5420683898	-26.9827009411
-54.4848416671	-27.2028037204
-54.4628313892	-27.493339389
-54.3923984998	-27.7750709465
-54.3615841107	-27.8807202806
-54.2496922606	-28.4405592911
-54.0499234493	-29.2209062103
-53.9313107176	-29.5392877534
-53.6523478882	-29.7126113772
-52.7140183714	-29.7633318916
-51.7756888545	-29.7379716344
-51.243123453	-29.8394126632
-50.7105580515	-29.8901331777
-50.2287131645	-29.8647729205
-49.7722285347	-29.3575677762
-49.6200669914	-28.977163918
-49.4679054481	-28.2163562016
-49.4425451909	-27.8866728579
-49.6200669914	-27.6330702857
-50.0004708496	-27.6077100285
-50.3555144506	-27.5569895141
-50.6598375371	-27.4555484853
-51.2177631958	-27.2526664276
-51.3192042247	-26.948343341
-51.0909619097	-26.6947407689
-51.0067428799	-26.6627242986
-50.9898646928	-26.5276988014
-51.2092811257	-26.3589169299
-51.3105502486	-26.2407696199
-51.4962103073	-26.0213531869
-51.4455757458	-25.8694495026
-51.3611848101	-25.6837894439
-51.1586465643	-25.3293475138
-50.9018500624	-24.9237267202
-50.2451623701	-24.5484766103
-49.9402716558	-24.3139452916
-49.6822872053	-23.9856014454
-49.5650215459	-23.6807107311
-49.4946621503	-23.2116480938
-49.4712090184	-22.8363979839
-49.4008496228	-22.2969759509
-49.3539433591	-21.7106476542
-49.377396491	-21.4761163355
-49.0490526448	-21.1946787531
-48.48617748	-21.1477724893
-48.0405679744	-21.1477724893
-47.6184116008	-21.2181318849
-47.219708359	-21.1243193575
-47.1024426997	-20.8897880388
-46.9617239085	-20.5145379289
-46.8913645129	-20.2800066102
-46.867911381	-19.8109439728
-47.0086301722	-19.5060532585
-47.2431614909	-19.1777094124
-47.5011459415	-19.0369906211
