# kml2gmt: KML read from contours/south_america/CPRM/Tectonics_kml/Paranapanema_block.kml
# Paranapanema_block.kml
> -L"Paranapanema_block.kml"
-54.2959886056	-25.6424076768
-54.24134256	-25.6109645843
-54.151650618	-25.5480196214
-54.0648468722	-25.487307546
-53.8765316661	-25.3552677989
-53.6753962754	-25.213745993
-53.4987464863	-25.0982496344
-53.2119408397	-24.933381707
-53.0486143685	-24.8390404238
-52.9454036166	-24.7794234205
-52.8311906809	-24.7235132516
-52.5860758035	-24.5539535595
-52.4939243177	-24.5024623049
-52.4094739341	-24.4552043084
-52.108482845	-24.3018109394
-51.8633826278	-24.2050037517
-51.6604654161	-24.0600033982
-51.2770685908	-23.8062046545
-50.9632001953	-23.5357919689
-50.8033795731	-23.3976224979
-50.5515428384	-23.1993653483
-50.3426156966	-23.0672195723
-49.9920055945	-22.8559410826
-49.820116021	-22.764578187
-49.3291185113	-22.6968174678
-48.9355347279	-22.5554622149
-48.7184909593	-22.4976752943
-48.5634206704	-22.4322401407
-48.5093476729	-22.4070140658
-48.3417093526	-22.3288076225
-48.0931251484	-22.1610771932
-47.8508476658	-21.9971500545
-47.7289613367	-21.9145155743
-47.579931702	-21.7962849654
-47.4522082143	-21.6193623954
-47.3912447363	-21.4998098621
-47.286842068	-21.2790593372
-47.2723497181	-21.1894995854
-47.2709237261	-20.9675047559
-47.3133382949	-20.8039190887
-47.3697101103	-20.7161429893
-47.4859750777	-20.5559382833
-47.7357427025	-20.3605217577
-47.8716641557	-20.2578571771
-48.1128113313	-20.1107134351
-48.4770308338	-19.9812212985
-48.8011011001	-19.8248343405
-48.9602033936	-19.685142078
-49.0478149738	-19.5969895349
-49.2084575929	-19.3713033683
-49.2948653702	-19.2149768141
-49.3904796484	-19.0498174368
-49.5517526847	-18.8111512602
-49.6752635482	-18.5698891773
-49.7666521918	-18.3173639876
-49.9212424814	-17.8870230399
-49.9499490587	-17.7968425154
-49.9833845966	-17.6915812378
-50.0475319026	-17.5821560938
-50.0973053117	-17.5258451254
-50.1588800991	-17.4865125999
-50.2361804804	-17.4737237065
-50.3163302345	-17.4723514861
-50.3771613742	-17.4830655299
-50.4397231476	-17.5294482558
-50.4789487869	-17.5651168083
-50.5189000226	-17.6218608961
-50.55500709	-17.6881579987
-50.574327112	-17.7488875603
-50.5834446751	-17.827181322
-50.6134636046	-18.1857016021
-50.6189366369	-18.3373981867
-50.6338687962	-18.4520820528
-50.7005146226	-18.582742613
-50.7937710444	-18.657730377
-50.8595273323	-18.6967939306
-51.0599444141	-18.7660443821
-51.2287806412	-18.7963117194
-51.4648959516	-18.8384048713
-51.661840602	-18.8543790277
-51.8936731593	-18.9245104488
-52.0313805171	-18.9660358503
-52.1824727454	-19.0599584742
-52.2592419011	-19.1355665949
-52.3634096012	-19.2884392876
-52.5035860074	-19.4938139363
-52.636260325	-19.6878254385
-52.7508362857	-19.8550733302
-52.9214789356	-20.1723619346
-53.0094611876	-20.4139178828
-53.1281733628	-20.6264228849
-53.3038071345	-20.9385281191
-53.3484985324	-21.0614491794
-53.4119558306	-21.311733942
-53.5156086392	-21.6071614887
-53.5753709068	-21.9106236064
-53.6105083055	-22.1513363575
-53.6426234645	-22.371208354
-53.8054112484	-22.7680889666
-54.0514561615	-23.1841839685
-54.2498810311	-23.436055343
-54.2947146947	-23.4928314119
-54.3857867126	-23.5874539563
-54.5857270262	-23.7586136554
-54.6847166858	-23.8431339948
-54.7301212973	-23.8818526661
-54.8087377917	-23.9882191352
-54.8776850057	-24.1316578195
-54.9745964341	-24.3328025877
-55.0431358275	-24.4747237678
-55.1165838877	-24.6264967998
-55.19001739	-24.7779136994
-55.2696931639	-24.9262164985
-55.2972120132	-25.0163002731
-55.3093548046	-25.0769175896
-55.2793217719	-25.232469065
-55.2280145112	-25.327326655
-55.1363301951	-25.4518133113
-54.9414208827	-25.5837817414
-54.7030625085	-25.6773849178
-54.4931941475	-25.6985558441
-54.4199473993	-25.6863183423
-54.2959886056	-25.6424076768
