# kml2gmt: KML read from Tectonics_kml/Parnaiba_block.kml
# Parnaiba_block.kml
> -L"Parnaiba_block.kml"
-40.6347322511	-3.93921123099
-40.458514925	-3.741815541
-40.6905085459	-3.76647854786
-41.0214541949	-3.83218877904
-41.392926459	-3.90606513662
-41.6944512163	-3.96611790232
-41.9523869633	-4.01754751859
-42.1931008422	-4.06558894599
-42.620149406	-4.15091975431
-42.8345293992	-4.19380127917
-43.2789069476	-4.28277504047
-43.5542124971	-4.33795031168
-43.709130039	-4.35980284844
-44.1276952572	-4.35383608705
-44.4933381181	-4.40127300861
-44.7518431536	-4.38989662636
-45.0009779661	-4.36515706045
-45.2191586034	-4.34966811424
-45.3698097095	-4.31167481952
-45.7328496101	-4.21865889089
-46.0279354393	-4.10332475095
-46.2925696453	-3.98014790299
-46.4535377391	-3.92982306525
-46.7719790935	-3.87965436144
-46.9108123867	-3.87440296859
-46.995683522	-3.860553968
-47.0969546447	-3.88651899286
-47.184098954	-3.95390175913
-47.271686213	-4.1767433
-47.358241127	-4.387544054
-47.5033208555	-4.82906259448
-47.5222785743	-5.01043827183
-47.5696047762	-5.28609395778
-47.58311563	-5.737628858
-47.5353510383	-6.20561740039
-47.538143876	-6.383572161
-47.546582373	-6.72333917
-47.5051231651	-7.02115606548
-47.4985621784	-7.28359553516
-47.4985621784	-7.66413276619
-47.4395132977	-7.95937716957
-47.3476594833	-8.17588973206
-47.1967567882	-8.44489018847
-47.1180249473	-8.67452472444
-47.0917810004	-8.89103728692
-47.1180249473	-9.17315971683
-47.2098787617	-9.50120905392
-47.2820496159	-9.8423803645
-47.4001473772	-10.2885274629
-47.4460742844	-10.4853570652
-47.4985621784	-10.6821866675
-47.5248061253	-10.7609185084
-47.5440259551	-10.8653150642
-47.3405270949	-10.7099126527
-47.1960657461	-10.599167571
-47.016431311	-10.4614589181
-46.7416474484	-10.260004367
-46.4670222007	-10.0524051476
-46.2407597678	-9.88869791386
-46.0907394353	-9.75716925288
-45.8976868387	-9.60864163475
-45.7778740272	-9.47683376672
-45.6968913861	-9.33238675628
-45.4889578522	-9.08878308518
-45.3850290651	-8.97895085278
-45.2215453577	-8.84612893983
-44.9389049205	-8.64641154613
-44.6383600965	-8.41575739243
-44.402689705	-8.24249633864
-44.2396061333	-8.092561311
-43.9443556023	-7.83768209927
-43.6505201636	-7.56994695919
-42.974176472	-6.9507522517
-42.7022399084	-6.70758432552
-42.5921448647	-6.5776954345
-42.3813531009	-6.34652162678
-42.14270485	-6.060178774
-41.9239464449	-5.75189125503
-41.7980145826	-5.55521569919
-41.3687873285	-4.9173161576
-41.0460176442	-4.46466430117
-40.8484594571	-4.1981939321
-40.6347322511	-3.93921123099
