> -L"dykes_parana"
-54.4076754384	-30.1295146473
-54.3886397504	-30.1342735693
-54.3529478353	-30.1461708744
-54.3172559202	-30.1628271014
-54.2934613101	-30.1866217115
-54.243492629	-30.2175547045
-54.22207748	-30.2318314706
-54.1863855649	-30.2484876976
-54.1530731108	-30.2651439246
-54.1054838907	-30.2841796127
-54.0721714366	-30.3055947617
-54.0364795215	-30.3270099108
> -L"dykes_parana"
-54.231595324	-29.6797965172
-54.2173185579	-29.7012116663
-54.1744882598	-29.7392830424
-54.1316579617	-29.7702160354
-54.1078633517	-29.8011490285
-54.0864482026	-29.8439793266
-54.0674125146	-29.8772917807
-54.0436179045	-29.9153631568
-54.0198232945	-29.9605729159
-53.9936492234	-29.984367526
-53.9674751523	-30.012921058
-53.9436805423	-30.0343362071
-53.9056091662	-30.0652692002
-53.8746761731	-30.0843048882
-53.8580199461	-30.1057200373
-53.827086953	-30.1604476404
-53.812810187	-30.1937600945
-53.7985334209	-30.2223136265
-53.7842566549	-30.2532466196
-53.7652209668	-30.2699028467
-53.7414263568	-30.2936974567
-53.7057344417	-30.3174920668
-53.6652836046	-30.3436661378
-53.6319711505	-30.3627018259
-53.5867613914	-30.3793580529
-53.5701051644	-30.393634819
-53.5653462423	-30.393634819
> -L"dykes_parana"
-54.1054838907	-29.9462961499
-54.0840687416	-29.9724702209
-54.0341000605	-30.005782675
-53.9960286844	-30.0248183631
-53.9603367693	-30.0724075832
-53.9317832372	-30.1104789593
-53.9032297052	-30.1461708744
-53.8770556341	-30.1890011725
-53.8580199461	-30.2223136265
> -L"dykes_parana"
-52.6458114682	-30.9742391675
-52.6229686425	-30.9742391675
-52.5715722848	-30.9799498739
-52.5258866335	-30.9951784243
-52.4878152574	-31.0104069747
-52.4421296061	-31.0237319564
-52.4345153309	-31.0237319564
> -L"dykes_parana"
-53.9231695884	-31.041371694
-53.9201238783	-31.041371694
-53.8866210674	-31.041371694
-53.8637782417	-31.0474631141
-53.8104783152	-31.0642145196
-53.8028640399	-31.0672602297
-53.7602240987	-31.0794430701
-53.7312898529	-31.0961944755
-53.6871270566	-31.1266515764
-53.6703756511	-31.1449258369
-53.6383956952	-31.1647229525
> -L"dykes_parana"
-54.258197698	-30.4535496471
-54.2551519879	-30.4535496471
-54.2490605678	-30.4596410673
-54.2353548724	-30.4733467627
-54.2170806118	-30.485529603
-54.2048977715	-30.4961895883
-54.1805320908	-30.5114181387
-54.1439835697	-30.5281695442
-54.0937293533	-30.5494895148
-54.0754550928	-30.5586266451
-54.0541351222	-30.5723323405
-54.0419522818	-30.5753780506
> -L"dykes_parana"
-53.3642817874	-30.7078664394
-53.3551446571	-30.7063435843
-53.3338246865	-30.7063435843
-53.3094590058	-30.7124350045
-53.2850933251	-30.7139578596
-53.2698647746	-30.7246178449
-53.2531133692	-30.7352778302
-53.2333162536	-30.7474606705
-53.2104734279	-30.762689221
-53.1906763124	-30.7763949164
-53.1708791968	-30.7901006117
-53.1358535308	-30.8114205824
-53.0977821547	-30.8205577126
-53.0551422135	-30.8373091181
-53.0353450979	-30.8403548282
-53.0064108521	-30.8555833786
-53.004887997	-30.8586290887
-53.0003194319	-30.8586290887
> -L"dykes_parana"
-48.842009618	-26.799665742
-48.806793596	-26.85772459
-48.776336495	-26.903410242
-48.754445453	-26.919590577
-48.734457981	-26.940529833
