> Next feature
-74.3611542964	-13.0497272694
-73.8313389403	-13.3722235731
-73.716161689	-13.4643653741
-72.9559918303	-13.4643653741
-72.4722473748	-13.2570463218
-72.1497510711	-13.3722235731
-72.1036801706	-13.4182944736
-72.0115383695	-13.625613526
-71.6890420658	-13.6947198768
-71.1592267097	-14.5470315365
-70.5603050029	-14.7082796884
-69.5697806415	-15.3072013952
-68.6253271807	-16.1364776047
-68.3719372278	-16.3898675576
-68.1876536257	-16.8045056624
-67.6117673691	-17.1730728666
-66.8746329607	-18.0484199766
-66.8746329607	-18.8546607359
-66.6903493586	-19.3153697411
-66.7133848088	-19.7991141967
-66.4599948559	-20.0755395999
-66.4369594057	-21.0430285109
-66.3217821543	-21.2733830136
-66.2987467041	-21.6649856681
-66.1835694528	-21.9414110712
-66.2987467041	-22.3099782754
-66.6673139083	-22.3099782754
-67.0358811125	-22.6555100294
-67.081952013	-23.1162190347
-67.5887319188	-23.9224597939
-67.5656964686	-23.1162190347
-67.4505192173	-22.5864036786
-67.5656964686	-22.0796237728
-67.8421218717	-21.6189147675
-67.9342636728	-21.0660639612
-68.2337245262	-20.4441068041
-68.2337245262	-20.0755395999
-68.4640790289	-19.476617893
-68.4640790289	-18.0484199766
-69.1321070865	-17.1961083169
-69.6388869923	-16.2746903063
-70.2608441494	-15.7448749503
-70.4911986521	-15.0998823429
-70.6754822542	-14.938634191
-71.1361912595	-14.9847050916
-71.5738648145	-14.5470315365
-71.6890420658	-14.2475706831
-72.2879637727	-13.9250743794
-73.0250981811	-14.0402516307
-73.7391971393	-14.0402516307
-73.8774098409	-13.9941807302
-73.9925870922	-13.717755327
-74.2229415948	-13.6486489763
-74.3611542964	-13.280081772
-74.3611542964	-13.0497272694
