> Next feature
-69.501918985	-13.4261481259
-68.8591835593	-13.7356133308
-68.3830832439	-14.0688835516
-68.1450330863	-14.5925938985
-67.764152834	-14.9734741508
-67.764152834	-15.1639142769
-67.2404424871	-15.568599545
-66.3834619195	-16.0208948445
-65.6217014149	-16.6636302703
-65.5740913833	-16.9730954753
-64.9789659892	-17.306365696
-64.3362305634	-17.7110509641
-63.8363252323	-18.1157362321
-63.8363252323	-18.639446579
-63.8363252323	-18.8060816894
-63.6934951377	-19.3774020678
-63.764910185	-20.1629675881
-63.7887152008	-20.8057030139
-63.8363252323	-21.1865832662
-64.0505703742	-21.6626835815
-64.2648155161	-22.1149788811
-64.5266706896	-22.6862992595
-64.5742807211	-21.924538755
-64.5742807211	-21.5436585027
-64.4076456107	-21.2103882819
-64.2886205319	-20.8057030139
-64.2886205319	-20.2581876512
-64.3362305634	-19.663062257
-64.2172054846	-19.3297920363
-64.3124255477	-18.9965218155
-64.5742807211	-18.4252014371
-64.7409158315	-17.7110509641
-64.9551609734	-17.4491957906
-65.407456273	-17.2587556645
-65.7883365253	-16.8064603649
-66.2168268091	-16.4731901441
-66.5739020456	-16.1399199234
-67.0023923294	-15.7590396711
-68.0260080074	-14.9734741508
-68.6925484489	-14.2593236777
-69.1210387327	-13.7594183466
-69.501918985	-13.4261481259
