> -L"Pali_Aike"
-70.3037255921	-51.6412043309
-70.5515265988	-51.8633707507
-70.2951807298	-52.0342679967
-70.2182769691	-52.0342679967
-69.8593927524	-52.1624409312
-69.4748739489	-52.2906138657
-69.1758037684	-52.2649792788
-68.9023681748	-52.213710105
-68.8681887256	-51.9231847868
-68.9109130371	-51.8035567146
-69.0903551454	-51.6924735047
-69.0818102831	-51.5130313963
-69.2356178045	-51.4361276356
-69.5774122965	-51.4361276356
-70.0815591722	-51.5386659832
-70.3037255921	-51.6412043309
